seed,max_samples_per_class,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
13,5,1.0,0.5282282282282282,1.0,0.5374502613231125,1.0,0.5867981868348443,1.0,0.5576576576576576,1.0,0.5671209732916135,1.0,0.6026062278281434,1.0,0.5321321321321322,1.0,0.532776172569821,1.0,0.6160906582577848,1.0,0.5975975975975976,1.0,0.5781694392805504,1.0,0.5792731572723689,1.0,0.5801801801801801,1.0,0.5883906926149326,1.0,0.5946279069767442,1.0,0.5453453453453454,1.0,0.5512932162696741,1.0,0.6290130074891604,1.0,0.5567567567567567,1.0,0.5660388125419082,1.0,0.582538431217974
14,50,1.0,0.5459000326690624,1.0,0.5388341706265848,1.0,0.5144570794317993,1.0,0.5707285200914733,1.0,0.5640489929520377,1.0,0.5863887201230065,1.0,0.5632146357399542,1.0,0.559560443517613,1.0,0.5869762861481309,1.0,0.5756288794511597,1.0,0.5280455702530208,1.0,0.5795665222957839,1.0,0.5677883044756615,1.0,0.5689974713725048,1.0,0.5881705401696119,1.0,0.5733420450833061,1.0,0.5456145030912048,1.0,0.579718194294873,1.0,0.5462267232930414,1.0,0.5327371690137064,1.0,0.5476084932842767
14,2500,0.9976,0.580202548186867,0.9975999996159999,0.570015892812296,0.99997472,0.5511086832002183,0.9964,0.6752695197647828,0.9963999717757787,0.664708210712734,0.99996992,0.660685835573646,0.9884,0.6350865730153544,0.9883985447134488,0.6358271837650009,0.99994416,0.6584785516671317,0.9742,0.6850702384841555,0.9741828150490092,0.6628224828976615,0.9999420800000001,0.6695723371133994,0.974,0.6200588043123162,0.9739824121105867,0.6217438906328222,0.99986352,0.6636623442319877,0.9914,0.6853969291081345,0.9913997492166873,0.6776883742302586,0.9997328,0.6779512372349978,1.0,0.548186867036916,1.0,0.5494018517181336,1.0,0.5199963668254659
14,5000,0.9972,0.5187847108787977,0.9971999945119893,0.5206524996150942,0.99971944,0.4954411482222217,0.9803,0.6716759229010127,0.9802936858998994,0.6563206494666476,0.99956888,0.6499010437988751,0.9787,0.6292061417837308,0.9786912188643819,0.628342726201477,0.99933284,0.647655515949897,0.9353,0.6788631166285528,0.935031387923054,0.6537806286348307,0.9993035200000001,0.6586780285943004,0.9631,0.6197321136883371,0.9630496880857944,0.62100736663865,0.99870736,0.6536572073751704,0.9665,0.6818033322443646,0.9664764580926956,0.6704798524393698,0.99794048,0.6679369739828198,1.0,0.5334857889578569,1.0,0.5351989835503661,1.0,0.5063545787125525
14,500,1.0,0.5779157138190134,1.0,0.5786162556811173,1.0,0.5850945103428136,1.0,0.633453119895459,1.0,0.6287748158391514,1.0,0.6459228046021369,1.0,0.6069911793531526,1.0,0.6083176305361302,1.0,0.6416955451891293,1.0,0.644233910486769,1.0,0.6209025223915388,1.0,0.6552830095201342,1.0,0.594576935641947,1.0,0.5959759356260517,1.0,0.6478019728659228,1.0,0.6504410323423718,1.0,0.6407212361597634,1.0,0.6668565826082196,1.0,0.5321790264619406,1.0,0.5305822138743163,1.0,0.5004519738654805
14,5,1.0,0.49199607971251225,1.0,0.43642176740917676,1.0,0.41525837694446543,1.0,0.38451486442339106,1.0,0.38637912567677435,1.0,0.3439764486848864,1.0,0.38124795818360013,1.0,0.3836455994412068,1.0,0.34620155079186693,1.0,0.4740280953936622,1.0,0.4295152342911279,1.0,0.3322220860506089,1.0,0.3707938582162692,1.0,0.37197216045630904,1.0,0.3471420041042704,1.0,0.4302515517804639,1.0,0.41187620255493684,1.0,0.331327699305264,1.0,0.4008493956223456,1.0,0.39484215102150644,1.0,0.333740544402521
15,5,1.0,0.42312521401666475,1.0,0.44757312173466623,1.0,0.636986670235589,1.0,0.43134345394361373,1.0,0.4563416264235296,1.0,0.6604949154878671,1.0,0.4183312407259445,1.0,0.4389826336900836,1.0,0.6628617841352322,1.0,0.5396644218696496,1.0,0.581822626049894,1.0,0.6536800904625628,1.0,0.46410227143020205,1.0,0.4968201092953946,1.0,0.6563663990242097,1.0,0.43682228056157973,1.0,0.4631048220429042,1.0,0.6641971647904447,1.0,0.4601072936879352,1.0,0.49198857385975364,1.0,0.6508352640508284
15,500,0.998,0.5436593996119164,0.9979999919999679,0.5843421393783245,0.999952,0.6152312573478793,1.0,0.6181942700604954,1.0,0.6551069742699551,1.0,0.7092022096330448,0.978,0.5425179773998402,0.9779893468438725,0.5810395002631245,0.999976,0.7091050793831428,0.894,0.713503024768862,0.8927954496725204,0.7333816104447859,1.0,0.7089921614606082,0.997,0.6473005364684397,0.996999972999757,0.6809046991271301,1.0,0.7074346314219564,0.986,0.6078073279306015,0.985999943999776,0.6454210921854413,0.9994759999999999,0.714334806048041,1.0,0.5080470265951376,1.0,0.551480323487615,1.0,0.6307312256923936
15,50,0.99,0.6637370163223376,0.98999899989999,0.6948282030262485,1.0,0.7003954130800467,1.0,0.6108891679032074,1.0,0.6484934996369602,1.0,0.7105017674980707,0.99,0.5685424038351786,0.98999899989999,0.608157562697295,1.0,0.7101191768932584,0.93,0.7039150781874215,0.9296553110240177,0.7266436867219973,1.0,0.7094277249162332,1.0,0.6457025453715329,1.0,0.6794719775595004,1.0,0.7075524379131741,1.0,0.6184225545029106,1.0,0.6553495424038445,1.0,0.715698957132061,1.0,0.6038123501883347,1.0,0.6421620109914246,1.0,0.6716218587940943
15,2500,0.994,0.5433169729482936,0.9939998617568148,0.5827577570948689,0.99959824,0.6406306574163193,0.9822,0.6381691587718297,0.9821955552984247,0.6731454967425592,0.99923904,0.7211009858079243,0.957,0.5441159684967469,0.956920345719235,0.5821206952138532,0.99890656,0.7220440788614283,0.8654,0.7140737358749001,0.86291643512173,0.735121518669871,0.99919264,0.721423070357723,0.9842,0.6450176920442872,0.9841968134454632,0.6791801195278607,0.99939408,0.7193986419395917,0.9542,0.6080356123730167,0.9541994705458794,0.6455081777777633,0.9938606400000001,0.7272710807503392,1.0,0.5435452573907088,1.0,0.5872146745611116,1.0,0.645274477103467
