seed,data_noise_std,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
2,0.5,0.9927316777710479,0.611148878314072,0.992731802213481,0.63960354143827,0.9995085201793722,0.7162938260711598,0.989501312335958,0.6247450713800136,0.9895015357362577,0.6527715341121914,0.9996339176518548,0.779676511042483,0.989501312335958,0.6628144119646499,0.989499929633276,0.6891162106091326,0.9996345699143906,0.7783192328653362,0.9662830607712497,0.5622025832766825,0.9662562861087158,0.588031199043915,0.9995717896453322,0.7825960864713364,0.9557843731072078,0.49422161794697483,0.9557164002172094,0.5104011458338771,0.9998685690990624,0.7784794851166532,0.9816272965879265,0.677430319510537,0.9816228550219099,0.702441188747376,0.9989511618426417,0.7833026237251188,1.0,0.6114887831407206,1.0,0.641612517110907,1.0,0.7260406664417511
2,0.05,0.9735513830002019,0.7413324269204623,0.9735518099574998,0.7581695344156574,0.9966985731757032,0.748969065476345,0.968503937007874,0.7532290958531611,0.9685027430017722,0.7697159636430155,0.9964494088870771,0.8300859003970623,0.9711286089238845,0.7736233854520734,0.9711257625295349,0.7859833691061581,0.9967156950672645,0.8303804531181065,0.9408439329699172,0.6981645139360979,0.9407112868239109,0.7216343461291816,0.9956197309417041,0.8298166506630681,0.929941449626489,0.6305234534330387,0.9296504689379448,0.6575092885316794,0.9976485935589074,0.8256429553888875,0.9596204320613769,0.7797416723317471,0.9596129236224319,0.7908273620600142,0.9937875254790053,0.8326778345833443,1.0,0.6407205982324949,1.0,0.6664195519965861,1.0,0.7609354319674047
3,2.5,1.0,0.6767075306479859,1.0,0.6676553478259513,1.0,0.35162181759587496,1.0,0.6665499124343257,1.0,0.6756119302415583,1.0,0.47824202384788916,0.9996,0.7915936952714536,0.9995999999359999,0.723251715842989,1.0,0.46922333225910406,0.9998,0.6311733800350263,0.9997999999920001,0.6516701796233507,1.0,0.48039316790203024,0.9996,0.7961471103327495,0.9995999999359999,0.7239520628538154,1.0,0.4698791492104415,1.0,0.7285464098073555,1.0,0.7105230311104569,1.0,0.47937077022236546,1.0,0.6956217162872154,1.0,0.6906470527841265,1.0,0.34458427328391883
3,0.0,0.9816,0.7029772329246935,0.9815999735039619,0.7332284685412257,0.9976536,0.7694779245891071,0.986,0.6938704028021015,0.9859998566385318,0.727155400280417,0.999216,0.8282379954882371,0.9818,0.7225919439579684,0.9817967314210939,0.7512412736838207,0.99926624,0.8274154044473091,0.9586,0.6087565674255692,0.9585329876493608,0.6491288263007761,0.9989144,0.8293578794714792,0.9796,0.7380035026269702,0.9795939630780369,0.7639865385264584,0.9991048,0.8292152755398002,0.9626,0.6458844133099825,0.9625572238748434,0.6841156712687279,0.9984868800000001,0.8326401869158878,1.0,0.5989492119089317,1.0,0.6429575622207363,1.0,0.7257267160812119
3,0.05,0.983,0.7012259194395797,0.9829999177196017,0.732726516822977,0.9976300800000001,0.770559941991621,0.9816,0.6802101576182137,0.9815981598159815,0.7152891993623743,0.9991124800000001,0.8303673864002578,0.9816,0.7134851138353765,0.9815992463051287,0.7441588259381754,0.9991356800000001,0.8293329036416373,0.945,0.5863397548161121,0.9448331201885704,0.6268856431187203,0.9989419199999999,0.8329737350950691,0.979,0.7260945709281962,0.9789976401748499,0.7548481074184918,0.998912,0.8305937802126975,0.953,0.6217162872154116,0.9528959471472482,0.6613492710005714,0.99845104,0.8355792781179504,1.0,0.6098073555166375,1.0,0.6525866326782894,1.0,0.7470850789558491
3,0.5,0.9952,0.5824868651488616,0.9951998894054519,0.6265731248000568,0.9999121599999999,0.6994779245891072,0.9986,0.6343257443082312,0.9985999994959999,0.6739740175521775,0.99999056,0.810285207863358,0.9918,0.6858143607705779,0.9917994485949235,0.719744792553961,0.999992,0.8076619400580085,0.9708,0.5569176882661997,0.9707750816656313,0.5968723397337728,0.99997696,0.8156074766355141,0.9898,0.6994746059544659,0.9897989386815803,0.731345231208364,0.99998256,0.8096277795681599,0.9776,0.5845884413309983,0.9775887549336756,0.6253357413722767,0.9999334400000001,0.8194755075733162,1.0,0.6038528896672505,1.0,0.6465510774669658,1.0,0.7459386077989043
4,0.0,0.9752,0.6980215203054495,0.9751995198627046,0.7259433932786089,0.99698576,0.7724725585772367,0.9646,0.6962860118014579,0.9645897664425018,0.7248038045251031,0.99674736,0.8253938845879558,0.9552,0.7691773689691079,0.9551223365106718,0.7849185951410408,0.9972152,0.8242146202312945,0.901,0.5452967719541826,0.9000200969704071,0.5773630529436213,0.99557584,0.8261320276141954,0.9626,0.7518222839291913,0.962573518518763,0.7713710451563898,0.99690096,0.824904975113405,0.9364,0.7535577924331829,0.9363137535375907,0.7724286899900399,0.9913502399999999,0.8263172985729725,1.0,0.6244359597362027,1.0,0.6598969061807053,1.0,0.7598550181227346
4,0.05,0.9758,0.6827490454703228,0.9757998828714332,0.7126783099536503,0.9973056,0.7546762537035812,0.97,0.6945505032974661,0.9699937779097872,0.7232844338867472,0.99722736,0.8200761669497194,0.9554,0.7660534536619229,0.9553234261394661,0.7821019828657291,0.99759712,0.8203246652991905,0.9028,0.5341895175286359,0.9018729109631138,0.5654657100271008,0.9961641600000001,0.8185837064484587,0.9634,0.7521693856299896,0.9633725015392556,0.7714106500399041,0.9973316799999999,0.8206724159480066,0.9372,0.7594585213467546,0.937099358974359,0.7776929601544481,0.9924267200000001,0.8250020218060978,1.0,0.6043040610898993,1.0,0.641935363691572,1.0,0.750277538837057
4,2.5,1.0,0.7466157584172163,1.0,0.6935279071959557,1.0,0.5121631854841674,0.9998,0.5345366192294342,0.9997999999920001,0.5782164421817714,1.0,0.5833270841144857,0.9924,0.7611940298507462,0.9923995609986432,0.7065452845215603,1.0,0.6012924854981363,0.921,0.35959736202707393,0.9205038646190878,0.3514878933995986,1.0,0.589308689355007,0.9982,0.7403679278028462,0.9981999941679813,0.7069403351616916,1.0,0.6022629524250644,0.9192,0.35994446372787225,0.9186690193062034,0.35169947970189547,1.0,0.5950910547946212,1.0,0.7244012495661228,1.0,0.6952129501240777,1.0,0.5425748252056728
4,0.5,0.997,0.5866018743491843,0.9969999797198631,0.6227185205162333,0.99981248,0.7295418954983568,0.9952,0.6213120444290177,0.9951999623677049,0.6562959821085204,0.9999616,0.7904320783431482,0.9704,0.7178063172509546,0.970374042921446,0.7419174094985608,0.99997344,0.7865752075108259,0.9072,0.4616452620617841,0.906393879063474,0.4820929439786921,0.99989984,0.7962276774226751,0.9818,0.6983686220062478,0.9817939694344355,0.7259990207858601,0.9999611199999999,0.7883970386054684,0.957,0.7077403679278028,0.956920345719235,0.7336077314542324,0.9993585599999999,0.7950837027724477,1.0,0.5921555015619576,1.0,0.6289915433776297,1.0,0.7524971143312968
