seed,max_samples_per_class,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
2,2500,0.9872,0.6461538461538462,0.9871997521872022,0.6555405953791869,0.99911904,0.6358182627341507,0.9688,0.6946745562130178,0.9687942281804443,0.7011832540242546,0.99698816,0.7538811344418821,0.9688,0.6952662721893491,0.9687894333505552,0.6945651438091827,0.99700368,0.7544653477363759,0.9472,0.685207100591716,0.9470860784434455,0.6947843435106795,0.9959369600000001,0.755588461382854,0.9358,0.6597633136094675,0.9355342955740096,0.6716168780094008,0.99804048,0.7470113686936117,0.9558,0.6946745562130178,0.9557740995436569,0.6920541035017951,0.99412992,0.7611506250758587,1.0,0.6467455621301775,1.0,0.6545323658519976,1.0,0.691371930250435
2,50,1.0,0.6106508875739645,1.0,0.624038074571428,1.0,0.674033256463163,1.0,0.6727810650887573,1.0,0.67381902604686,1.0,0.6919739450580573,1.0,0.6781065088757396,1.0,0.6745956688981811,1.0,0.6916535178217421,1.0,0.6455621301775148,1.0,0.6562575649369109,1.0,0.6944791034510661,1.0,0.6106508875739645,1.0,0.6241384631850594,1.0,0.6833013715256705,1.0,0.6840236686390533,1.0,0.6776112077967282,1.0,0.6979973297730306,1.0,0.6248520710059171,1.0,0.6320431393224032,1.0,0.6135259133389975
2,5000,0.9844071785819358,0.663905325443787,0.9843873111469724,0.6533043375231038,0.9990748341701176,0.5951304769996358,0.9779346866725508,0.7047337278106509,0.9779614957508461,0.6946409988321478,0.9978926778319346,0.7419492656875835,0.952633127390409,0.7053254437869823,0.9520299699150752,0.6762347376607555,0.997296881298787,0.7459416595865193,0.970873786407767,0.7011834319526628,0.9709946664564247,0.6940082677773085,0.9969859273646793,0.7454043775539101,0.9670491320976757,0.6792899408284023,0.9672711544465448,0.6819708514939905,0.9985993330157218,0.7356718048306833,0.9354221829949986,0.7023668639053254,0.9342486478734685,0.6679119266643058,0.9943406200754938,0.7531253792936037,1.0,0.6550295857988165,1.0,0.6517711587845867,1.0,0.6890820083343449
2,500,0.986,0.6538461538461539,0.9859994959818554,0.6572499751000138,0.998628,0.6593793745195614,0.99,0.6899408284023668,0.98999899989999,0.6978012158203432,0.999752,0.7543747218513573,0.993,0.693491124260355,0.992999936999433,0.695921527061575,0.99974,0.7548618359833315,0.969,0.6751479289940828,0.96897018034331,0.6863712518070766,0.999624,0.7554347210421976,0.956,0.6366863905325444,0.9559146507638788,0.6483569175862045,0.9999,0.7459190031152647,0.982,0.7,0.9819997119953918,0.7002243263845883,0.99924,0.7613302585265203,1.0,0.6153846153846154,1.0,0.6272689601920177,1.0,0.6855751102480074
2,5,1.0,0.5307692307692308,1.0,0.5234433486741179,1.0,0.6416733422340899,1.0,0.5739644970414202,1.0,0.5764377660235718,1.0,0.6611125945705385,1.0,0.5674556213017752,1.0,0.5673615734206717,1.0,0.6622535097301452,1.0,0.45621301775147927,1.0,0.41182497730941686,1.0,0.6738050734312417,1.0,0.6023668639053255,1.0,0.6121675482457978,1.0,0.6586608407169154,1.0,0.5686390532544379,1.0,0.5689186133638412,1.0,0.6721624792652829,1.0,0.5745562130177515,1.0,0.5753753656160414,1.0,0.7637253712020067
3,5,1.0,0.6140958983246678,1.0,0.6174300724715445,1.0,0.7175375784116463,1.0,0.608318890814558,1.0,0.6102603504306465,1.0,0.7452139306426797,1.0,0.5990756787983824,1.0,0.5991479328444412,1.0,0.7452139306426797,1.0,0.5447718082033507,1.0,0.5269115511917514,1.0,0.7453352467747663,1.0,0.6025418833044482,1.0,0.6037236162212553,1.0,0.745205053852527,1.0,0.5545927209705372,1.0,0.5408212642406988,1.0,0.7458456622085453,1.0,0.5725014442518775,1.0,0.5654987556438809,1.0,0.7303660196472955
3,500,0.983,0.6891969959560947,0.9829998469986231,0.6944397094057929,0.99892,0.6971771807314475,0.992,0.7099942229924899,0.9919999679998721,0.7168096212084951,0.999912,0.7834285122499703,0.993,0.7186597342576545,0.9929996569831921,0.7229883475577613,0.9999,0.7825142028642442,0.963,0.6799537839399191,0.962949277560981,0.6869905673919622,0.999928,0.786556101313765,0.992,0.7209705372616985,0.9919994879672299,0.724006327233905,0.99986,0.7848236477689667,0.975,0.6949740034662045,0.9749843652282677,0.7023147957735566,0.999848,0.7912326902592022,1.0,0.58578856152513,1.0,0.5958061114909489,1.0,0.6725544443129364
3,5000,0.9815006659760248,0.6712882726747544,0.9814852441860823,0.6695501328201382,0.9984223026781363,0.628837732276009,0.9863844901583543,0.7221259387637204,0.9863844901583543,0.7139565642721761,0.9991388437128309,0.7872736418511066,0.9462779339943762,0.7163489312536107,0.9453320151994486,0.6829042938608604,0.9987034108286855,0.7937137531068766,0.9797247299097233,0.7255921432697863,0.9797939519147314,0.7231283303874038,0.9985184638853983,0.7945156231506687,0.936806274974101,0.7151935297515887,0.9354373135484312,0.6773273791439116,0.998249025784274,0.7981832169487514,0.9772088204824626,0.7359907567879839,0.9772176811463195,0.7278934427622424,0.9975673081770635,0.8018019884009943,1.0,0.6216060080878105,1.0,0.6246768060784191,1.0,0.676580068647177
3,50,1.0,0.6042749855574813,1.0,0.6099343601834147,1.0,0.7333811693691561,1.0,0.6868861929520509,1.0,0.6923025328868774,1.0,0.7441043318735945,1.0,0.6949740034662045,1.0,0.6982479188830075,1.0,0.7428467866019647,1.0,0.6470248411322935,1.0,0.6550167936314537,1.0,0.7465025446798438,1.0,0.6978625072212594,1.0,0.699503246596656,1.0,0.7448455438513435,1.0,0.659734257654535,1.0,0.6681451529579349,1.0,0.7514498757249379,1.0,0.6510687463893703,1.0,0.6585290610709443,1.0,0.6766865901290093
3,2500,0.9854,0.6741767764298093,0.9853999947439981,0.6793806229668204,0.99892624,0.6575571073499822,0.9772,0.7105719237435009,0.9771978985583312,0.716821429693774,0.99800048,0.7914472126878922,0.977,0.7250144425187752,0.9769936603730522,0.726930373812206,0.99785856,0.7903183808734762,0.9278,0.682842287694974,0.9274505758555275,0.6900232728374274,0.9975531200000001,0.7949387501479465,0.9728,0.7302137492778741,0.9727877697352298,0.7303746094034951,0.99731888,0.7931441590720795,0.94,0.6978625072212594,0.9398245283245946,0.7053995391683575,0.9963515199999999,0.8001878920582317,1.0,0.5967648757943386,1.0,0.6063134423170831,1.0,0.6644839625991242
